product_id,booktitle,author,price,current_price,quantity,category,n_review,avg_rating,pages,publisher,mainImage[0].url,1,language[0],,,discount
1322,OSHO - Can Đảm Là Chính Mình Trong Thế Giới Hiểm Nguy,Osho,155000,118000,1429,Others,221,5,192,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/media/catalog/producttmp/2c/10/64/f116603f354b8a543e4d0f7a94d3cbbe.jpg,0.34,Vietnamese (Tiếng Việt),,,34
8519,"Làm Đúng Việc, Xong Đúng Hạn",Damon Zahariades,99000,63001,507,Sách kỹ năng làm việc,61,5,192,Nhà Xuất Bản Phụ Nữ,https://salt.tikicdn.com/ts/product/47/f7/56/5903fe4b97f1371842a9f82ccca5f7bc.jpg,0.4,Vietnamese (Tiếng Việt),,,40
3856,Nha Sĩ Yêu Quái (Tái Bản 2020),David Walliams,179000,127000,700,Tiểu Thuyết,119,4.8,416,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/55/9c/8e/fa9cd9dee6bf3871235fac195a4b891c.jpg,0.4,Vietnamese (Tiếng Việt),,,40
6870,Thần Số Học: Thấu Hiểu Nhân Tâm,Tống Khánh Thượng,88000,58000,2546,Sách Chiêm Tinh - Horoscope,487,4.8,238,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/68/3f/47/0fc7c4b913ff75bb7b033ed039651a0c.jpg,0.3,Vietnamese (Tiếng Việt),,,30
917,Danh Gia Cổ Vật - Minh Nhãn Mai Hoa,Mã Bá Dung,75000,48001,1125,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,310,5,724,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/b4/34/cc/b21f8ec918507ed3f711547c56387b80.jpg,0.45,Vietnamese (Tiếng Việt),,,45
1538,Pokémon - Cuộc Phiêu Lưu Của Pippi B.W (Black.White) - Tập 1,Kosaku Anakubo,138000,82800,10,Others,0,0,192,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/4f/05/ac/1ab923793c74625169c5362d72725694.jpg,0,Vietnamese (Tiếng Việt),,,0
2424,Pokémon - Cuộc Phiêu Lưu Của Pippi B.W (Black.White) - Tập 2,Kosaku Anakubo,152000,114000,10,Others,0,0,184,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/7e/f3/76/fe361c27de50ea2be6da5cc9dda6a124.jpg,0,Vietnamese (Tiếng Việt),,,0
1405,Cơ Thể Tự Chữa Lành - Thanh Lọc Để Phục Hồi,Anthony William,55000,38500,1589,Others,234,5,760,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/22/67/43/c2b5da12ba401865663ab1577995f98a.jpg,0.39,Vietnamese (Tiếng Việt),,,39
9173,Sách: Hài Hước Một Chút Thế Giới Sẽ Khác Đi (Tái Bản),Lưu Chấn Hồng,499000,314371,787,Others,107,4.8,228,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/2b/87/88/1e12c5924b455a5c60cd5156ec9f12ac.jpg,0.22,Vietnamese (Tiếng Việt),,,22
1511,Việt Sử Yếu,Hoàng Cao Khải,60000,60000,394,Others,89,4.8,766,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/76/8d/23/5838245694b28ee07bede54d881fe337.jpg,0.45,Vietnamese (Tiếng Việt),,,45
5409,Phòng Thiết Kế Khai Thiên Lập Địa – Tập 1 [Tặng Bookmark + Sticker],Hebi-zou,50000,36100,31,Others,4,4.8,144,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/12/80/34/7469bfe242d9a2e11e2a662ecf7b26ae.jpg,0,Vietnamese (Tiếng Việt),,,0
610,Sách Lật Tương Tác Song Ngữ 0.3 Tuổi - Ú Òa,Giuliano Ferri,160000,118400,687,Kiến thức - Bách khoa,107,4.6,16,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/c4/57/0e/04964a3618fa314cc8b051ac384fc1fe.jpg,0.21,Vietnamese (Tiếng Việt),,,21
2810,Tư Duy Phản Biện,Zoe McKey,70000,50800,8207,Sách kỹ năng làm việc,1064,4.7,172,Unknown,https://salt.tikicdn.com/ts/product/6f/3f/58/80b2a6075864f509d332757b6bcfaac4.jpg,0.45,Vietnamese (Tiếng Việt),,,45
1517,THE DAILY STOIC – 366 CHIÊM NGHIỆM VỀ TRÍ TUỆ VÀ LÒNG CAN TRƯỜNG CÙNG NGHỆ THUẬT SỐNG,Ryan Holiday,999000,799200,247,Sách nghệ thuật sống đẹp,27,5,444,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/92/76/ca/511b35694faeba098b24fae54b2810b5.jpg,0.35,Vietnamese (Tiếng Việt),,,35
2486,Thơ Xuân Diệu,Xuân Diệu,95000,85400,2146,Others,364,5,180,Unknown,https://salt.tikicdn.com/ts/product/dc/11/4c/c3e1b9cba245d34d27e371df32f49a3e.jpg,0.21,Vietnamese (Tiếng Việt),,,21
598,Bánh Mì Kẹp Chuột (Tái Bản 2019),David Walliams,38000,38000,1451,Truyện kể cho bé,149,5,248,Unknown,https://salt.tikicdn.com/ts/product/14/d2/bd/c5605fdef445b220cb8fd6c7fdcbd1cf.jpg,0.4,Vietnamese (Tiếng Việt),,,40
795,Đại Việt Sử Ký Toàn Thư Trọn Bộ (Tái Bản),Đào Duy Anh,50000,30000,451,Others,102,5,1284,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/11/c7/19/ac3ba358ce4fcf31010baf1a7e1a8870.jpg,0.32,Vietnamese (Tiếng Việt),,,32
5494,Việt Nam Danh Tác - Chân Trời Cũ,Hồ Dzếnh,388000,283000,229,Truyện ngắn - Tản văn - Tạp Văn,45,5,192,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/56/5d/3a/6777845d0bf71913ea1a30b72dcabc4b.jpg,0.26,Vietnamese (Tiếng Việt),,,26
1385,Những Nụ Hôn Điện Ảnh,Eric Fottorino,288000,288000,5,Tiểu Thuyết,1,4,207,Unknown,https://salt.tikicdn.com/media/catalog/product/n/h/nhung-nu-hon-dien-anh.jpg,0.1,Vietnamese (Tiếng Việt),,,10
1794,Grimgar - Ảo Ảnh Và Tro Tàn Level.14 - [Parano_Mania],Ao Jyumonji,88000,58000,170,Others,19,5,456,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/96/c0/63/eda9798b34e6fc4536acd74cff6dcfad.jpg,0.28,Vietnamese (Tiếng Việt),,,28
1030,Làm Sao Học Hết Được Nhân Sinh,Pomnyun,99000,59400,815,Others,94,5,292,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/b0/24/e9/ce612a5526b7490400492b23ae3a14ad.jpg,0.4,Vietnamese (Tiếng Việt),,,40
7379,EAT CLEAN Thực Đơn 14 Ngày Thanh Lọc Cơ Thể Và Giảm Cân,Unknown,109000,65400,7099,Others,462,4.7,160,Unknown,https://salt.tikicdn.com/ts/product/c1/62/b1/f790ca4ca4e8ea52ba802c41ab7d6917.jpg,0.28,Vietnamese (Tiếng Việt),,,28
1728,Gấu Pooh Xinh Xắn,A.A.Milne,109000,76300,480,Truyện kể cho bé,78,4.8,184,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/10/81/03/df0f446352a84745559c241589b282e4.jpg,0.24,Vietnamese (Tiếng Việt),,,24
4987,Combo Bộ 2 Cuốn: Giết Chỉ Huy Đội Kỵ Sĩ (Tập 1: Ý Tưởng Xuất Hiện + Tập 2: Ẩn Dụ Dịch Chuyển),Haruki Murakami,230000,126500,1196,Tiểu Thuyết,276,5,1100,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/22/bb/6a/06740710d0809bae6267693185d0f457.jpg,0.26,Vietnamese (Tiếng Việt),,,26
338,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Comic - Tập 1 - Tặng Postcard,Wataru WATARI,22000,22000,78,Others,9,4.6,164,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/7c/28/46/53a70639714856e58d38471a52abe914.jpg,0.13,Vietnamese (Tiếng Việt),,,13
290,2000 English Collocation and Idioms,Trang Anh,22000,22000,1872,Sách Học Tiếng Anh,490,4.8,456,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/e4/a7/2f/0b62e23ebea5d5d1a5e3409481e6bd69.png,0.48,Vietnamese (Tiếng Việt),,,48
2570,Sự Cứu Chuộc Một Sát Thủ Kinh Tế,John Perkins,295000,179001,305,Bài học kinh doanh,51,5,352,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/fc/7a/e1/e87ade78cfc1cca4a424e3a6dffcebf6.jpg,0.45,Vietnamese (Tiếng Việt),,,45
1051,CHỈ MÌNH TÔI THĂNG CẤP (SOLO LEVELING TẬP 3),Chugong,80000,62000,34,Light novel,10,4.2,464,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/77/d5/b2/4fa38e486266c5b2713fde9b88864ff1.jpg,0.15,Vietnamese (Tiếng Việt),,,15
4759,Sách - Hành Trình Về Phương Đông (Bìa Mềm - Tái bản 2021) - First News,Baird T. Spalding,320000,176000,1178,Others,195,4.8,151,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/2b/a9/0f/b99d7a7a5873ea8909c1a0786694bfd0.jpg,0,Vietnamese (Tiếng Việt),,,0
1663,Lưu Thông Máu Tốt Hóa Giải Bách Bệnh,Akiyoshi Horie,36000,36000,970,Others,110,4.8,252,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/18/40/fe/26710076611357c1b02acbd8ba6fe7d4.jpg,0.3,Vietnamese (Tiếng Việt),,,30
2967,Chữa Lành Năm Giác Quan,Park Ji Sook,86000,68000,2802,Others,0,0,184,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/28/07/bd/88f5cc498d311d43302c636d8d048de8.png,0.15,Vietnamese (Tiếng Việt),,,15
164,Chuyện Kể Rằng Có Nàng Và Tôi,Unknown,85000,46750,2344,Others,579,4.8,152,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/94/e8/7f/a84830267c5f30b5c264507b1eaf724b.jpg,0.31,Vietnamese (Tiếng Việt),,,31
1198,DragonBall - 7 viên ngọc rồng ( 1-42 ),Unknown,239000,156000,895,Others,64,4.7,456,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/af/08/28/74c7a4dda999805c5b9f4e70bc0261f7.jpeg,0,Vietnamese (Tiếng Việt),,,0
4842,Combo 2 Cuốn: Tâm Lý Học Tội Phạm,Stanton E. Samenow,38000,30000,7445,Lĩnh vực khác,1893,4.8,664,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân,https://salt.tikicdn.com/ts/product/b5/07/74/31377e044579aa03901b4df1c9ae90fe.jpg,0.4,Vietnamese (Tiếng Việt),,,40
668,Bộ Ehon song ngữ Anh Việt 10 cuốn - Cho bé 0-6 tuổi - Bộ sách nuôi dưỡng tâm hồn bé,Unknown,79000,47400,343,Truyện tranh Ehon,31,5,240,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/08/26/71/1353597d75ad6b8a9bb276e1554904bd.jpg,0.41,Vietnamese (Tiếng Việt),,,41
3254,Sách - 1111 - NHẬT KÝ SÁU VẠN DẶM TRÊN YÊN XE CÀ TÀNG - Trần Đặng Đăng Khoa - NXB Trẻ - bìa mềm,Unknown,245000,166000,2,Others,0,0,456,NXB Trẻ,https://salt.tikicdn.com/ts/product/71/63/fe/e31a21bf2ab9b623c5fd005b6a5c88cb.jpg,0.1,Vietnamese (Tiếng Việt),,,10
269,Minh Triết Trong Ăn Uống Của Phương Đông (Tái Bản),Ngô Đức Vượng,70000,52000,4779,Others,405,4.7,128,Unknown,https://salt.tikicdn.com/media/catalog/producttmp/ed/df/a7/c12991c848598c8d3dce8850ba5a2906.jpg,0.34,Vietnamese (Tiếng Việt),,,34
2738,Bàn Có Năm Chỗ Ngồi (Tái Bản 2022),Nguyễn Nhật Ánh,58000,52000,228,Truyện ngắn - Tản văn - Tạp Văn,27,4.6,188,NXB Trẻ,https://salt.tikicdn.com/ts/product/55/62/d1/5e6e153fba0faa0d7297356a4855cc55.jpg,0.35,Vietnamese (Tiếng Việt),,,35
2149,BỘ SÁCH THỰC HÀNH VÀ PHÁT TRIỂN TRÍ THÔNG MINH CẢM XÚC TUỔI TEEN | Dành cho các con từ 10 tuổi đến 18 tuổi ,Phan Hồ Điệp,100000,72200,49,Others,5,5,456,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/9f/95/c4/e8831db34f121239cfd1b9a5abd526d2.jpg,0,Vietnamese (Tiếng Việt),,,0
2334,Điểm đến cuộc đời - Ấn bản giới hạn nhân dịp ra mắt phim điện ảnh,Đặng Hoàng Giang,169000,101400,39,Others,2,5,232,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/02/c4/18/315676d059242569de8747c4205e206a.jpg,0.4,Vietnamese (Tiếng Việt),,,40
2192,Tô Màu Phát Triển Trí Não Bộ Cho Bé 1-3 Tuổi - Tập 1,Unknown,149000,107000,193,Tô màu - Luyện chữ  ,21,5,10,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/e7/de/ae/5cc2f7735d14269276d1331061f0bf0c.jpg,0.4,Vietnamese (Tiếng Việt),,,40
3532,"Tiền - Hiểu rõ hơn, kiếm tốt hơn và cho đi nhiều hơn",Rob Moore,90000,68000,68,"Sách tài chính, tiền tệ",1,5,456,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/33/5c/e3/6f37e0f7da53b11d36bb45b6379b31ca.jpg,0.4,Vietnamese (Tiếng Việt),,,40
2933,"Kinh tế học về Tiền, Ngân hàng và Thị trường Tài chính - Ấn bản thứ 12",Frederic S. Mishkin,410000,303000,30,"Sách tài chính, tiền tệ",11,5,668,Nhà Xuất Bản Tài Chính,https://salt.tikicdn.com/ts/product/32/b2/0a/645d69219718f5a68e1024bb7b06f567.jpg,0,Vietnamese (Tiếng Việt),,,0
968,Men Chase Women Choose - Chuyện Tình Yêu Bạn Biết Được Bao Nhiêu?,Dawn Maslar,59000,51300,3709,Others,656,5,288,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/21/e6/ca/98ef53b706e906c40db95a0ef644ce19.jpg,0.28,Vietnamese (Tiếng Việt),,,28
3476,Toàn Thư Chiêm Tinh Học Nhập Môn,Joanna Martine Woolfolk,200000,104000,4057,Sách Chiêm Tinh - Horoscope,1037,5,508,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/cb/22/67/8fe8931b78c751781e78c09852b00144.jpg,0.33,Vietnamese (Tiếng Việt),,,33
7900,Tâm Lý Học Tình Yêu – Tình Yêu Của Bạn Giống Như Bạn,Jun Mee-kyung,155000,85250,259,Lĩnh vực khác,11,5,456,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/8e/b6/cf/9fdbd91a2cb7155662a6173099522492.png,0.21,Vietnamese (Tiếng Việt),,,21
9772,365 Ngày Thong Dong,Robin Sharma,220000,187000,2699,Others,351,4.8,380,NXB Trẻ,https://salt.tikicdn.com/ts/product/a2/41/f5/c2840b920a0b0c7c953dafbe04712dc2.jpg,0.27,Vietnamese (Tiếng Việt),,,27
3630,Bộ Sách Khởi Nghiệp Kinh Doanh Online - Marketing và Bán Hàng Hiệu Quả Với Thương Mại Điện Tử Tại Việt Nam,Unknown,106650,106650,264,Others,34,5,456,Nhà Xuất Bản Đà Nẵng,https://salt.tikicdn.com/ts/product/e7/20/da/337839b1c11bd3d68d789fee1aa783bc.png,0.22,Vietnamese (Tiếng Việt),,,22
1009,Tarot Toàn Thư - Đọc Vận Mệnh Qua Những Lá Bài,Unknown,99000,69300,976,Sách Chiêm Tinh - Horoscope,255,5,304,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/05/6a/ce/876735609c5c9708674e302b7f1d47c6.jpg,0.33,Vietnamese (Tiếng Việt),,,33
6604,Tập luyện cổ họng – 5 phút 1 ngày giúp kéo dài 10 năm tuổi thọ,Otani Yoshio,97000,82000,119,Others,10,4.8,184,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/98/51/14/174fce8cfb756e75f0844313ccc2f6fa.jpg,0.3,Vietnamese (Tiếng Việt),,,30
4606,Một Chiến Dịch Ở Bắc Kỳ,Charles-Édouard Hocquard,72000,50001,20,Others,8,4.8,532,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/f4/08/ec/8dd38862d961dc6db1d806df513f4c68.jpg,0.05,Vietnamese (Tiếng Việt),,,5
4672,Sách-Tâm lý học thành công tái bản 2020,Carol S. Dweck,19500,19500,2802,Others,0,0,480,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/35/00/8a/6c1e32dc6b860007e6027f2a632c14d5.jpg,0.15,Vietnamese (Tiếng Việt),,,15
4068,Trầm Cảm Ẩn - Cách Thoát Khỏi Chủ Nghĩa Hoàn Hảo Đang Che Đậy Căn Bệnh Trầm Cảm Của Bạn,Margaret Robinson Rutherford,288000,172800,1,Others,0,0,320,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/62/99/25/dd4a7076550f534d2d5bcadb2d47904f.jpg,0.2,Vietnamese (Tiếng Việt),,,20
7806,"Combo 2 Quyển: Thiên Tài Bên Trái, Kẻ Điên Bên Phải + Tâm Lý Học Tội Phạm: Phác Họa Chân Dung Kẻ Phạm Tội",Nhiều tác giả,180000,106000,165,Others,41,5,456,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/e5/96/11/1ae8ba3f650e66c4b1cc655e8e3c5034.jpg,0.32,Vietnamese (Tiếng Việt),,,32
4120,BỘ BÀI DEER’S TAROT  - (Bộ bài & sách hướng dẫn),Deer Tarot,325000,292500,153,Sách Chiêm Tinh - Horoscope,33,4.8,192,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/ab/cd/29/16dbf63c2eccdef2a48df9a891ed2308.jpg,0.2,Vietnamese (Tiếng Việt),,,20
8920,BỘ SÁCH HỌC TIẾNG ANH lITTLE STORIES,Stacey Riches,138000,91000,2693,Sách Học Tiếng Anh,611,4.8,1900,Unknown,https://salt.tikicdn.com/media/catalog/producttmp/8b/da/30/53700cea53c4ccbe564c359727eadaef.jpg,0.33,Vietnamese (Tiếng Việt),,,33
5765,Chữa Lành Nỗi Đau,Louise L.Hay,38000,24800,3437,Others,285,4.8,276,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/fd/f9/02/8ed62747a2a52c6e707bcf468a41887d.jpg,0.34,Vietnamese (Tiếng Việt),,,34
9478,Chân Dung Thật - Thấu Hiểu Khách Hàng Chỉ Bằng Những Cuộc Trò Chuyện,Adele Revella,590000,590000,262,Sách Marketing - Bán hàng ,25,5,328,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/62/96/f2/d42e9d7e491f2d9f1acf07728afbd14c.jpg,0.3,Vietnamese (Tiếng Việt),,,30
9936,Dế Mèn Phiêu Lưu Ký,Tô Hoài,118000,70800,5906,Văn học thiếu nhi,713,5,144,Unknown,https://salt.tikicdn.com/ts/product/47/54/8e/30bac752bcca2beb34a3522990805aa1.jpg,0.22,Vietnamese (Tiếng Việt),,,22
7838,Picture Book - Pong Pang: Sở Thú Của Bống Bang,Songkha,16000,9600,251,Kiến thức - Bách khoa,5,5,24,Unknown,https://salt.tikicdn.com/media/catalog/product/s/o/so-thu-cua-bong-bang-01.u5426.d20170829.t104445.730494.jpg,0.5,Vietnamese (Tiếng Việt),,,50
6937,Tư Duy Logic (Tái Bản),Minori Kanbe,218000,130800,964,Others,165,4.8,216,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/41/0a/e2/92d8be8c47a54f951fa50769e8ea0ac2.jpg,0.35,Vietnamese (Tiếng Việt),,,35
3661,Truyện Tranh Hi Pencil,Unknown,888000,888000,22,Others,0,0,456,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/06/58/e0/bf4278e7c1dd7bae8b568a9a34bcc3a6.jpg,0,Vietnamese (Tiếng Việt),,,0
8140,Hình Cảnh Mất Trí,Chan Ho Kei,109000,78100,527,Truyện trinh thám,93,5,256,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/5f/2e/2a/3aa914d4b230d3b1bdaa493442b22b51.jpg,0.22,Vietnamese (Tiếng Việt),,,22
2709,Chiến Tranh Tiền Tệ - Phần 5 - Tương lai của tiền tệ thế giới – Bình yêu trước giông bão - Song Hong Bing,Unknown,350000,234500,2802,"Sách tài chính, tiền tệ",0,0,456,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/48/26/5b/db43b8a5259a939ffa4ee598c6a636bc.jpg,0,Vietnamese (Tiếng Việt),,,0
8492,"Ăn Chay, Sống Lành (40 Mâm Cơm Thuần Chay Dễ Nấu Giàu Dinh Dưỡng)",Dương Yến Nhi,129000,102000,1599,Others,279,5,168,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/d8/ac/aa/55790b35fa1443b68618617b32c1adeb.jpg,0.3,Vietnamese (Tiếng Việt),,,30
5556,Tĩnh Lặng (Tái Bản Lần Thứ 11/2020),Thích Nhất Hạnh,150000,109600,1191,Sách giáo dục,163,5,188,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/f7/ce/36/9553863c86683205724ceb94b8997758.jpg,0.3,Vietnamese (Tiếng Việt),,,30
6615,Tô Màu Phát Triển Não Bộ Cho Bé 1-5 Tuổi Tập 10,Phạm Ngọc Điệp,378000,295000,64,Tô màu - Luyện chữ  ,4,5,20,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/4f/02/17/694783a9156081146eaa6c5e17072556.jpg,0.4,Vietnamese (Tiếng Việt),,,40
9085,Dưới Hiên Nhà Bà Già Đọc Boyslove - 4,Tsurutani Kaori,380000,254600,356,Others,48,5,146,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/74/92/91/73694f3565baf60aa85f90314087bec4.jpg,0.15,Vietnamese (Tiếng Việt),,,15
9323,Thư Tình Gửi Một Người (Trịnh Công Sơn) (Tái Bản),Trịnh Công Sơn,79000,55300,652,Truyện ngắn - Tản văn - Tạp Văn,122,5,362,NXB Trẻ,https://salt.tikicdn.com/ts/product/ca/b0/c5/28b1da173d850420235541957bb05d39.jpg,0.33,Vietnamese (Tiếng Việt),,,33
3024,Thế Giới Quả Là Rộng Lớn Và Có Rất Nhiều Việc Phải Làm (Tái Bản),Kim Woo Choong,380000,361000,810,Others,142,4.8,292,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/b3/75/8e/9004a56d3d09053943db8ff13b760f00.jpg,0.4,Vietnamese (Tiếng Việt),,,40
4509,Thế Giới Của Sophie (Tái Bản 2020),Jostein Gaarder,199000,169000,544,Tiểu Thuyết,101,4.8,516,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/1e/39/63/bb002144a00fd1bae2c2820a2dd54595.jpg,0.23,Vietnamese (Tiếng Việt),,,23
5244,Fibonacci Trading,Carolyn Boroden,110000,88000,4325,"Sách tài chính, tiền tệ",666,4.7,324,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/70/35/8a/8c58d4f3679cedb2f0e26ba3d70e26c5.jpg,0,Vietnamese (Tiếng Việt),,,0
4727,Mai Nương Lệ Cốt,Thầy dòng Prévost,324000,219000,7,Tiểu Thuyết,0,0,272,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/e7/33/d5/c2c066a28aecf28ab453845ba217ff4f.jpg,0.05,Vietnamese (Tiếng Việt),,,5
8011,Những kẻ cuồng nhạc Musicophilia – Tales of music and the brain,Oliver Sacks,420000,335000,215,Truyện dài,22,5,384,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/5a/f2/8f/5c24db0ab13fd6b8c01e3c62aa92a64d.jpg,0.26,Vietnamese (Tiếng Việt),,,26
6045,Huyền Thuật Và Các Đạo Sĩ Tây Tạng (Tái Bản),Alexandra David Neel,650000,435500,293,Kiến Thức Bách Khoa,37,5,280,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/media/catalog/producttmp/99/f1/43/42383e8f476ded2e8bd443df41e3953f.jpg,0.34,Vietnamese (Tiếng Việt),,,34
4520,Overlord 6 - Những Anh Hùng Vương Quốc (2),Maruyama Kugane,98000,64600,217,Light novel,30,4.8,526,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/eb/ce/8d/21a4aeafa0b83bd1a836161bdb80c7e2.jpg,0.2,Vietnamese (Tiếng Việt),,,20
4942,Biết Chính Mình,Nguyễn Hồng Huấn,245000,171500,1545,Others,221,5,280,Unknown,https://salt.tikicdn.com/ts/product/9b/93/fa/b3cca812a20efd0ec37f1fd7e8595fd4.jpg,0.3,Vietnamese (Tiếng Việt),,,30
6892,Kế Hoạch Marketing Trên Một Trang Giấy (Những Chỉ Dẫn Dễ Hiểu Nhất Cho Một Kế Hoạch Marketing Thông Minh),Allan Dib,150000,117000,571,Sách Marketing - Bán hàng ,77,5,336,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/26/7a/a6/cee8ae062535770a8e6c936091fe0c2b.jpg,0.33,Vietnamese (Tiếng Việt),,,33
3505,Sách - Thao túng tâm lý - 1980BOOKS,Shannon Thomas,35000,17500,117,Others,12,4.6,328,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/2e/08/d1/2715352f31568fb8d8ad8e01bee667d9.jpg,0.4,Vietnamese (Tiếng Việt),,,40
4270,Ghi Chép Giải Phẫu Tâm Lý Học Tội Phạm,Soo Jung Lee,110000,72000,41,Lĩnh vực khác,5,5,192,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/2d/8e/06/2f45f66f97b4b17769107305f3a6d2ec.jpg,0.39,Vietnamese (Tiếng Việt),,,39
8873,Yêu Trong Tỉnh Thức - Từ Bạn Đời Đến Bạn Đạo Tập 1,Tuệ An,45000,45000,911,Others,117,5,237,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/3e/6e/49/404af11b899db78a5dc1852f3cd35c94.png,0,Vietnamese (Tiếng Việt),,,0
6272,Chuyến Phiêu Lưu Diệu Kỳ Của Edward Tulane (Tái Bản),Bagram Ibatoulline,100000,78000,17,Văn học thiếu nhi,1,5,456,Nhà Xuất Bản Mỹ Thuật,https://salt.tikicdn.com/media/catalog/product/e/d/edwardtulane.u5465.d20170927.t100409.968407.jpg,0.15,Vietnamese (Tiếng Việt),,,15
5358,"Cứ Khóc, Cứ Tan Vỡ Và Trưởng Thành",Yến Nhi,134500,134500,3004,Truyện ngắn - Tản văn - Tạp Văn,631,4.7,208,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/b1/ba/73/7f1af98058c5948c8e8f818dd307673b.jpg,0.32,Vietnamese (Tiếng Việt),,,32
9667,Hàng Ma Tháp,Công Tử Hoan Hỉ,169000,118001,126,Truyện đam mỹ,20,5,368,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/d8/60/d7/ae357b7d8aeeadd1a0f719256f223ec9.jpg,0.35,Vietnamese (Tiếng Việt),,,35
